,From,To,Value,Block
10024,0xc2330550041c2fa58e19aa8ac1939ff7cf4eb6e0,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861541
10025,0x3312cd19900ea41ce84f5b8e50bf039be3b94101,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861541
10026,0xf062ceb02b73515c603707458cb3ffdf484eeb5a,0xbbc79794599b19274850492394004087cbf89710,28520000000000000000,3861541
10027,0xf714822edc917d6e325289b6698c14e726a7aa45,0xbbc79794599b19274850492394004087cbf89710,2990000000000000000,3861541
10028,0xceb76f36066cd100af7957a83103f1e4c9696824,0xbbc79794599b19274850492394004087cbf89710,803000000000000000000,3861541
10029,0xec8a039eb2fa21df500eae95388039f1ef7e096a,0xbbc79794599b19274850492394004087cbf89710,6020000000000000000,3861541
10030,0x28a0616fbfe822be54e0747d1110d90362d147a7,0xbbc79794599b19274850492394004087cbf89710,2989999000000000000,3861541
10031,0xede4e3b8cf675ce5881dd86ed96942e25702df99,0xbbc79794599b19274850492394004087cbf89710,1600000000000000000,3861541
10032,0x8e63c0f14eeb6736fe538aec87ddacec74b828b1,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861541
10033,0x9dea69a1b57e455ab3d0f033a3bdcb4436600c29,0xbbc79794599b19274850492394004087cbf89710,1600000000000000000,3861541
10034,0xbb6a783707f9fff6eb5d97d7053ef06151f0b125,0xbbc79794599b19274850492394004087cbf89710,5000000000000000000,3861541
10035,0x06440e148c397c9d303131cacad09284fd562ff2,0xbbc79794599b19274850492394004087cbf89710,10500000000000000000,3861541
10036,0x740991ece89c0136393517efe1a26ef52402477e,0xbbc79794599b19274850492394004087cbf89710,292000000000000000,3861541
10037,0x776176ee35880eaa6f97fde748c32055af0d9d3e,0xbbc79794599b19274850492394004087cbf89710,16000000000000000000,3861542
10038,0x3a3a04cec5f76985058e3148ef9f0985434dc2d4,0xbbc79794599b19274850492394004087cbf89710,5000000000000000000,3861542
10039,0xc7bdcede3900f6e1e57c6ccf8351e4735d4d7b26,0xbbc79794599b19274850492394004087cbf89710,80000000000000000,3861542
10040,0xecda62406026d2d47709618221b8154e0675d648,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861542
10041,0xdca91e96300989581d72a2ad948cf8763e0c8235,0xbbc79794599b19274850492394004087cbf89710,1600000000000000000,3861542
10042,0xac2ba94e42e7684e1f5d8300cce4154d9242d23f,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861542
10043,0x9cb8a30ecf0fb46b3b283c36efd79907a606b1bc,0xbbc79794599b19274850492394004087cbf89710,18900000000000000000,3861542
10044,0xc4cf766fceb7955a0bb74c5747623b2ece7814e7,0xbbc79794599b19274850492394004087cbf89710,150000000000000000,3861542
10045,0xfcfeebe9d1228be77229bf957f31d3980cefdec2,0xbbc79794599b19274850492394004087cbf89710,3000000000000000000,3861542
10046,0x123e11cbc79e7ca2c54871f484ad6909c823dc25,0xbbc79794599b19274850492394004087cbf89710,100000000000000000,3861542
10047,0x454b34e406958640ed2ca60826d1fa381b09dd71,0xbbc79794599b19274850492394004087cbf89710,15700000000000000000,3861542
10048,0x03b72d2d2a7d4a6352002549646f5b9f3bd2f521,0xbbc79794599b19274850492394004087cbf89710,4000000000000000000,3861542
10049,0xed6e6b557f81780e9aee6bcdb99a6bf2f6f87ce8,0xbbc79794599b19274850492394004087cbf89710,130000000000000000,3861542
10050,0x748d4eb9c2788ea7ae0e2fe9b92a30381bc21835,0xbbc79794599b19274850492394004087cbf89710,25000000000000000000,3861542
10051,0x000bec82c41837d974899b26b26f9cc8890af9ea,0xbbc79794599b19274850492394004087cbf89710,3473500000000000000,3861542
10052,0x3dd8fee08b02c7436f6079d26e0f8ffad4f4a7f9,0xbbc79794599b19274850492394004087cbf89710,200000000000000000,3861542
10053,0xfd48a8f3b69b6f30c20d0ea2b14b61e18869bb17,0xbbc79794599b19274850492394004087cbf89710,13760195970000000000,3861542
10054,0x25fc6354f30fa5e8606e489b7cb4f7f662e8b17f,0xbbc79794599b19274850492394004087cbf89710,17850000000000000000,3861542
10055,0xa8cc1f6ced364978716f7a1af4cecf5cc005c1be,0xbbc79794599b19274850492394004087cbf89710,254542650000000000,3861542
10056,0x342e0f268c58aa98ac438421453e7ba767ded9e2,0xbbc79794599b19274850492394004087cbf89710,1500000000000000000,3861542
10057,0xe35c777a802d69cfe2ca4987f9b4b23d653e987d,0xbbc79794599b19274850492394004087cbf89710,30000000000000000000,3861542
10058,0x013792a88fb9617433e22ffd5c9b6b1776c74fbe,0xbbc79794599b19274850492394004087cbf89710,150000000000000000,3861542
10059,0x09c1054b2895104768e171591eb6b4838a76d5c7,0xbbc79794599b19274850492394004087cbf89710,9900000000000000000,3861542
10060,0x0a8dd1178b6cbb9632ed7314532da98ea986ec07,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861542
10061,0x30248d58e414b20fed3a6c482b59d9d8f5a4b7e2,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861542
10062,0x0db4ba853b92f42769e080d3dfd2e55ebd42a1d6,0xbbc79794599b19274850492394004087cbf89710,3065000000000000000,3861542
10063,0x0bea050b8ac5f56e57cfd48ba234bcd1dbae570b,0xbbc79794599b19274850492394004087cbf89710,135015806722932799,3861542
10064,0x032a7a5f932514a454d7f5941e863e56290028a3,0xbbc79794599b19274850492394004087cbf89710,500000000000000000,3861542
10065,0xa3ef758343e5bf760bfe124cbdab6133a4a47463,0xbbc79794599b19274850492394004087cbf89710,155000000000000000000,3861542
10066,0x0ca76383249c79f7c29c848f299f5040ed9e0297,0xbbc79794599b19274850492394004087cbf89710,1430513588600000000,3861542
10067,0xec1a56c4955c0a7b3338bf78bbfd5f973a042b1e,0xbbc79794599b19274850492394004087cbf89710,130000000000000000,3861542
10068,0xd908c4598d70c1d7323ce34e9d5672b2a8be66e5,0xbbc79794599b19274850492394004087cbf89710,650000000000000000,3861542
10069,0xce35b13afd6de91aeb5901a02fe60a746f55d414,0xbbc79794599b19274850492394004087cbf89710,250000000000000000,3861542
10070,0xe081ed6eafeaf62877ba02a18445859184219116,0xbbc79794599b19274850492394004087cbf89710,73000000000000000000,3861542
10071,0x298a85cccd21f272641f277f8be4a6a03d637895,0xbbc79794599b19274850492394004087cbf89710,4990000000000000000,3861542
10072,0xb0ec767b7eaa0b632e3262fb528ee1c956025313,0xbbc79794599b19274850492394004087cbf89710,590000000000000000,3861542
10073,0x9f9f62b3cf6bd149bb8aed70a123745621ef9b26,0xbbc79794599b19274850492394004087cbf89710,500200000000000000,3861542
10074,0x8d3ea82192afaaecf3675ed7686de1d3d83005de,0xbbc79794599b19274850492394004087cbf89710,980000000000000000,3861542
10075,0xc86698b001fe9bce332be089f662b1bf6bb86840,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861542
10076,0xf221f3768262a219c278839ed59be3269aedacc0,0xbbc79794599b19274850492394004087cbf89710,9970000000000000000,3861542
10077,0x45cd794db3558eb94ac5b90f2e2dea072b8cd610,0xbbc79794599b19274850492394004087cbf89710,500000000000000000,3861542
10078,0xbc379c870f4a46d371697a32e7e3f0f798784628,0xbbc79794599b19274850492394004087cbf89710,5000000000000000000,3861542
10079,0xbda0e102a39e71a78e6c12a92c88a65c95789c4c,0xbbc79794599b19274850492394004087cbf89710,1280000000000000000,3861542
10080,0x47ae1ec0e0d97e477c4acf077eee66fc72bd01b0,0xbbc79794599b19274850492394004087cbf89710,3005083538000000000,3861542
10081,0xbe00ea32df5a27ee7a0aa4ef1932372639c0b7b3,0xbbc79794599b19274850492394004087cbf89710,4160000000000000000,3861542
10082,0x005e2657744da19e5e2fd733064b2650e07a711e,0xbbc79794599b19274850492394004087cbf89710,1900000000000000000,3861543
10083,0x45e5d313030be8e40fceb8f03d55300da6a8799e,0xbbc79794599b19274850492394004087cbf89710,2010000000000000000,3861543
10084,0xa9b1a760b56df3c18a93d596f7851d0d7144c866,0xbbc79794599b19274850492394004087cbf89710,1980000000000000000,3861543
10085,0x8f914b9ce48aa38482575649745e2086136eefa5,0xbbc79794599b19274850492394004087cbf89710,3700000000000000000,3861543
10086,0x9035fc132fa786bc244c0862a28ef1a62209d0f0,0xbbc79794599b19274850492394004087cbf89710,310000000000000000,3861543
10087,0x515d7c7509f116be5a637d24b843ad4c4b0365ba,0xbbc79794599b19274850492394004087cbf89710,1500000000000000000,3861543
10088,0xfd3429c935e881cf71e060ce8846138422f747d3,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861543
10089,0x973ec96f50609e2daf3b215f17daed7d03922ddf,0xbbc79794599b19274850492394004087cbf89710,2800000000000000000,3861543
10090,0xb2904f33165ba4f5922e216790a831510fabc0c5,0xbbc79794599b19274850492394004087cbf89710,15000000000000000000,3861543
10091,0x5465cc7f55356aa2f3196f6c6ef9fac0589b6010,0xbbc79794599b19274850492394004087cbf89710,3000000000000000000,3861543
10092,0xbcee238d154c6352f6e7978d33470618f69b81ff,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861543
10093,0x356158386c82d70a4e3383c067a6d7a72a8f8046,0xbbc79794599b19274850492394004087cbf89710,5000000000000000000,3861543
10094,0xcb5369ce239c47046ca282fa0c063e5650e96d34,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861543
10095,0x54027e659e6bce53891e562895bd4225162512b2,0xbbc79794599b19274850492394004087cbf89710,4750000000000000000,3861543
10096,0x6e472149682a37e00553cf5c4413c2ef8684c5e2,0xbbc79794599b19274850492394004087cbf89710,30000000000000000000,3861543
10097,0x48be4ba4f243f332e7e01dde4a07ce57bd51484b,0xbbc79794599b19274850492394004087cbf89710,3000000000000000000,3861543
10098,0x7a5cb7d1037873b1a2c5e53fe691232af33b70f6,0xbbc79794599b19274850492394004087cbf89710,950000000000000000,3861543
10099,0x9502b245741e8fd3f95d663b4d0e0c3d5aba624a,0xbbc79794599b19274850492394004087cbf89710,3000000000000000000,3861543
10100,0x4dba477566f03f112dd8cb96b542b02f68d9d18a,0xbbc79794599b19274850492394004087cbf89710,662000000000000000,3861543
10101,0x4bc84742ee557ee324ef838c153be89869d061c8,0xbbc79794599b19274850492394004087cbf89710,500000000000000000,3861543
10102,0x5c78c1162c017a948abd5d1e68fd7646ce067025,0xbbc79794599b19274850492394004087cbf89710,75000000000000000000,3861543
10103,0xd989e592ef4ee24ba679b563cfc9e57749eae35d,0xbbc79794599b19274850492394004087cbf89710,9130000000000000000,3861543
10104,0xeaee01c9f3395871c33eb44a66f84c9495ccaa7c,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861543
10105,0xd5af3027ddae8fdd3f2af8bb42c267b29567c302,0xbbc79794599b19274850492394004087cbf89710,1690000000000000000,3861543
10106,0x95692bf4b52e2700eb380dd99c3ca4227131b81d,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861543
10107,0xbd9c3b5dc6ad7a00a1d64b42e1ba0faab1ad990f,0xbbc79794599b19274850492394004087cbf89710,50000000000000000000,3861543
10108,0x0489c9837f5a7fc08a1e6475f405071ed2c57932,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861543
10109,0xfe108a63f4c90868e58f3c0e569d5a2f07bc0914,0xbbc79794599b19274850492394004087cbf89710,500000000000000000,3861543
10110,0xf46d887e8c3ddb9d5cde3e56869c3a7e300cf940,0xbbc79794599b19274850492394004087cbf89710,200000000000000000,3861543
10111,0x0c43eb0b18774a15bca2e639ba470796147b8d24,0xbbc79794599b19274850492394004087cbf89710,1100000000000000000000,3861543
10112,0xab1e03769fcc8e43ce3cf06626a02a6f7adee67f,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861543
10113,0x2ba8fe705c90b212ac95a206a8291f67edf7f659,0xbbc79794599b19274850492394004087cbf89710,7000000000000000000,3861543
10114,0x4b738bbd9362df382c179493641f19dba4b3ac94,0xbbc79794599b19274850492394004087cbf89710,500000000000000000,3861543
10115,0x8c1eb8a682fa66dc9d99f401b464457c6292092e,0xbbc79794599b19274850492394004087cbf89710,2500000000000000000,3861543
10116,0xc7ce14cc8dc70e4c5f1551c24b9148737fdcc98c,0xbbc79794599b19274850492394004087cbf89710,1020000000000000000,3861543
10117,0x00f9e573f0f7b26c7da1bbce3260ba336c8a8ea2,0xbbc79794599b19274850492394004087cbf89710,5000000000000000,3861543
10118,0x9b8ecebc18153166beec1b568d510b55b560789d,0xbbc79794599b19274850492394004087cbf89710,605000000000000000000,3861543
10119,0x1cfc0dd33204a4596a648ed78e1db07fed670736,0xbbc79794599b19274850492394004087cbf89710,3500000000000000000,3861543
10120,0x2af882d219378c39df6ebd40d31ba1f7b93c0ec4,0xbbc79794599b19274850492394004087cbf89710,10800402960000000000,3861543
10121,0x4064e603d58419108117a73c82299a1f949c3095,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861543
10122,0x759193f77f299047fe72b2177743a9ccf69eb2fe,0xbbc79794599b19274850492394004087cbf89710,60000000000000000000,3861543
10123,0x92938478236dad7877b43379b64051801e85fb4a,0xbbc79794599b19274850492394004087cbf89710,300000000000000000,3861543
10124,0x1ff6314bca464427bc6d92c19b4eb34a2b41af5e,0xbbc79794599b19274850492394004087cbf89710,24000000000000000000,3861543
10125,0x69cb61b3f04b183194c6d70fe165ef5acd498c64,0xbbc79794599b19274850492394004087cbf89710,20070000000000000000,3861543
10126,0x2b4b1b46b49c75451f2773bd1c56797b249b27e3,0xbbc79794599b19274850492394004087cbf89710,800000000000000000,3861543
10127,0x8088e7c68dffc0dbaa5021d4387e5cc29e597fda,0xbbc79794599b19274850492394004087cbf89710,65000000000000000000,3861543
10128,0xb7747c46be84aafcefdf9aed61f1225f88236224,0xbbc79794599b19274850492394004087cbf89710,500000000000000000,3861543
10129,0x0eac1be5c2bf16b9ae3dad30f7815c466db6af8f,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861543
10130,0x053cdbf48e270ffd2957dd12ae070163b709b733,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861544
10131,0xd213f47b373c4a0f79f79584e5c1b6385e5ab308,0xbbc79794599b19274850492394004087cbf89710,3000000000000000000,3861544
10132,0x425520865169c7a387e9bd3fd84ea7a3ac923014,0xbbc79794599b19274850492394004087cbf89710,20000000000000000000,3861544
10133,0x78dcad5dcbb004d65399a958e51b59ec69909187,0xbbc79794599b19274850492394004087cbf89710,7800000000000000000,3861544
10134,0xb32ecb0ab0dd06a03d46f425cc7ff5cc0a300261,0xbbc79794599b19274850492394004087cbf89710,100000000000000000000,3861544
10135,0x7dc39aae97f9cf610c47d93a892bbc156090d616,0xbbc79794599b19274850492394004087cbf89710,10043350200000000000,3861544
10136,0xfa6dc5bb2e0e422fbecbc6279c5383b43476fdc7,0xbbc79794599b19274850492394004087cbf89710,3090000000000000000,3861544
10137,0x77c53ef66f5118280eb271e1f76782ce98347a33,0xbbc79794599b19274850492394004087cbf89710,172900000000000000,3861544
10138,0xa4d57f26d74c952bfbb41eba172b31e37be34527,0xbbc79794599b19274850492394004087cbf89710,4500000000000000000,3861544
10139,0xa509ee3ba15a34f503237723569492d7b0e8fd06,0xbbc79794599b19274850492394004087cbf89710,5000000000000000000,3861544
10140,0x71007a01f10889aa98c5c5ccffac8476b9123196,0xbbc79794599b19274850492394004087cbf89710,7000000000000000000,3861544
10141,0xe2a82cdccbfa6ebf9817b0c4aed45264bd41fbec,0xbbc79794599b19274850492394004087cbf89710,50000000000000000000,3861544
10142,0x76a6129922334ecbc55949a6254519d6b8eaa4e0,0xbbc79794599b19274850492394004087cbf89710,299000000000000000000,3861544
10143,0x4f953aec83071305cfdccb721443699b70383581,0xbbc79794599b19274850492394004087cbf89710,500000000000000000,3861544
10144,0xa9f594546841eacff611deb960d6eabf0e23f6fc,0xbbc79794599b19274850492394004087cbf89710,1500000000000000000,3861544
10145,0x2b028ecc0c9f9ea032efe63b234469f5c7fff0ca,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861544
10146,0xbfe2c0da0b78cf538d4724444f2b6cdd066a0b72,0xbbc79794599b19274850492394004087cbf89710,300000000000000000000,3861544
10147,0x237f30e7fce352466f82152ecd02eb4d78477169,0xbbc79794599b19274850492394004087cbf89710,20000000000000000000,3861544
10148,0x00b39b8b3d303f0735088404c2975a7a75aac084,0xbbc79794599b19274850492394004087cbf89710,990000000000000000,3861544
10149,0x38953cba3101a7ff5e132131b3b355753ec1ac7d,0xbbc79794599b19274850492394004087cbf89710,8000000000000000000,3861544
10150,0xa940cd487baa3d06b12ef029745afe2b4bcfdf6d,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861544
10151,0x8cefba23e39582b09d2341b7217dfe3c5eeffd44,0xbbc79794599b19274850492394004087cbf89710,24190000000000000000,3861544
10152,0xc99efeaa95d2f48ca4ae430e82e9995fed159c8b,0xbbc79794599b19274850492394004087cbf89710,1970000000000000000,3861544
10153,0x200ea58e8626d6966708a48a9c0213c40e889420,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861544
10154,0xba1010ab17cf2b2322d05a8826e856f05fa233c4,0xbbc79794599b19274850492394004087cbf89710,60000000000000000000,3861544
10155,0xc23cc76ba0c2147aa925e7e5f9bea03d9417aa5e,0xbbc79794599b19274850492394004087cbf89710,109795000000000000,3861544
10156,0x7cc5ad46892e839dce07d604707e371965221bcd,0xbbc79794599b19274850492394004087cbf89710,733634464739841100,3861544
10157,0x79377d94fb490075292bea15416887397f92d8e3,0xbbc79794599b19274850492394004087cbf89710,3000000000000000000,3861544
10158,0xcde65ebe89132532899ce1a11d178a483f160ae6,0xbbc79794599b19274850492394004087cbf89710,3000000000000000000,3861544
10159,0x444e8d1fc2ead8ada693daaf36e33feccad3df2f,0xbbc79794599b19274850492394004087cbf89710,29900000000000000000,3861544
10160,0xfb4c47e2d80bf8d9ba732f374cb7cb9e38757896,0xbbc79794599b19274850492394004087cbf89710,4000000000000000000,3861544
10161,0x92811eb9afe37dba4fac1e67a07444cc964656d2,0xbbc79794599b19274850492394004087cbf89710,500000000000000000,3861544
10162,0x556eb2621e89a932a8ba4d035dfdbe35bb1d6bf0,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861544
10163,0x3b995044bb1b6f6b4b4536c828ebe7dd845c07c2,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861544
10164,0xb8f3e3e4dcc2557d17927ca1c754856633b2b0e3,0xbbc79794599b19274850492394004087cbf89710,4000000000000000000,3861544
10165,0x103c88982cb879fc46206c7ff98336c4b833b519,0xbbc79794599b19274850492394004087cbf89710,440000000000000000,3861544
10166,0xf527277ddc787974e57fc195a0ed5c86cf5ddeec,0xbbc79794599b19274850492394004087cbf89710,980000000000000000,3861544
10167,0xa7a99bd00894cd99ccb9c281df22b93fd40f8770,0xbbc79794599b19274850492394004087cbf89710,15500000000000000000,3861544
10168,0x058dfb38cd534b1f84c0a28edef3207f38d3ba6f,0xbbc79794599b19274850492394004087cbf89710,3000000000000000000,3861544
10169,0xa416adea980f3e7c186e5e2306a6a4b04f058352,0xbbc79794599b19274850492394004087cbf89710,20000000000000000,3861544
10170,0x74748d441d2cf255a5ea6c032b08471b85d5218b,0xbbc79794599b19274850492394004087cbf89710,20000000000000000000,3861544
10171,0x1a0f80fd808e676015bc8795110c43502322ac9e,0xbbc79794599b19274850492394004087cbf89710,460000000000000000,3861544
10172,0x819ea39e891d78e2cbc3a86eb9e7254771d7484f,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861544
10173,0x00b71b3f095b217b785668c38a18ba62726dc2e0,0xbbc79794599b19274850492394004087cbf89710,950000000000000000,3861544
10174,0x325c3669897ecb2177b03f0fc95d764c0d5891ce,0xbbc79794599b19274850492394004087cbf89710,3000000000000000000,3861544
10175,0xd35b83c8f97e9c332da6a3db8fb5d459f51da840,0xbbc79794599b19274850492394004087cbf89710,5000000000000000000,3861544
10176,0x3fed84ba74078480cdb26aa37906bea67197fbe2,0xbbc79794599b19274850492394004087cbf89710,3000000000000000000,3861545
10177,0x48c0395e398fe1d38507380a09bc2bdf1ad5d5af,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861545
10178,0xbe219977ae4ad57d080d188b43e459b4703596b8,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861545
10179,0xf8bd08e90c77f540dd4cd17e32be039f027a2074,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861545
10180,0x7feae45378caa21e9b1845b8c7be17b4fa5ab074,0xbbc79794599b19274850492394004087cbf89710,40000000000000000,3861545
10181,0x76d17c76f8218d197714962a8638927483165712,0xbbc79794599b19274850492394004087cbf89710,7962382000000000000,3861545
10182,0x0c376598b7e775343092298c89b0d9f6d570723e,0xbbc79794599b19274850492394004087cbf89710,8500000000000000000,3861545
10183,0x04e4089b88d68bb9bcfe440cc3298dc433006b65,0xbbc79794599b19274850492394004087cbf89710,4950000000000000000,3861545
10184,0x2bb8cf65748a534641059388346fbe949dd4824d,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861545
10185,0xa4e04f4a96bf8673759daa2d6d12c004733ff795,0xbbc79794599b19274850492394004087cbf89710,89000000000000000,3861545
10186,0x87ff6cb9953a59ec380ddf5b1ea77d93e1ba35c9,0xbbc79794599b19274850492394004087cbf89710,1340000000000000000,3861545
10187,0xf847670a30252b9ca29e79eb8aebf0982082aadb,0xbbc79794599b19274850492394004087cbf89710,6000000000000000000,3861545
10188,0x8088e7c68dffc0dbaa5021d4387e5cc29e597fda,0xbbc79794599b19274850492394004087cbf89710,65000000000000000000,3861545
10189,0xac15eb3bd60fde4085008d822174176352ad4364,0xbbc79794599b19274850492394004087cbf89710,12000000000000000000,3861545
10190,0x4c429cf63441a19fb3727e25eb59d2c956360cbf,0xbbc79794599b19274850492394004087cbf89710,1600000000000000000,3861545
10191,0x892e3a780a971adc46e514bafc754df3799633af,0xbbc79794599b19274850492394004087cbf89710,2400000000000000000,3861545
10192,0xcb0244b0072d06440a326a5cccf678b8557565b4,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861545
10193,0xfeeb9cbde35a1948387eaee41f6ed781bb0c8478,0xbbc79794599b19274850492394004087cbf89710,5000000000000000000,3861545
10194,0x976e3da985ea8d9664c5a54af2243b3c79ab2b39,0xbbc79794599b19274850492394004087cbf89710,1600000000000000000,3861545
10195,0xb7537504f177d6a7a5a3c1f085af38f714ad4337,0xbbc79794599b19274850492394004087cbf89710,3500000000000000000,3861545
10196,0x16669c161e27521d96cbc9d5af37f24fc70ae8ca,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861545
10197,0xc2fc1b9e20865b4bdf8148eeeed98549d6a4360e,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861545
10198,0xb1d388ce76da8361f66407125d62c038003c7b40,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861545
10199,0x0c5e7e3c949374995e374858198b968f7684ad5a,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861545
10200,0x1fb7b08be36d0ea5c26f9f7c4f8f22e255b10fff,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861545
10201,0x94337a2880725312bd24766894d375dcf6568556,0xbbc79794599b19274850492394004087cbf89710,5320000000000000000,3861545
10202,0x5e884ffee1e77b1455e9ba4cf673eb86f125bff4,0xbbc79794599b19274850492394004087cbf89710,990000000000000000,3861545
10203,0xa68d7a2f48d8ead28d3f99b32c381288a3767073,0xbbc79794599b19274850492394004087cbf89710,10500000000000000000,3861545
10204,0x24b0a9602d3e264c7743fb42aff94218ae4be205,0xbbc79794599b19274850492394004087cbf89710,1440000000000000000,3861545
10205,0xfc6ebeebbbb971195547cd379c39c0a7c8d5ee30,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861545
10206,0xcbb6248f065d23828978a445382d46dbf1dce353,0xbbc79794599b19274850492394004087cbf89710,49900000000000000000,3861545
10207,0x9d7780c43c4bd32466f88268645a1acfa9fa37a6,0xbbc79794599b19274850492394004087cbf89710,125000000000000000000,3861545
10208,0x937388547503af605bc1caef6d3cada1867faa1f,0xbbc79794599b19274850492394004087cbf89710,900000000000000000,3861545
10209,0x287d99e974db20fb1409bd1690d30efdc4c3dbac,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861545
10210,0x912b735c35b94c34eea8e7c979e20df70cbeea47,0xbbc79794599b19274850492394004087cbf89710,27000000000000000000,3861545
10211,0xe78612656904546a98bdf0f732291fee875b47b5,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861545
10212,0xbdda42ddddcf9874ad0ef4b340f1125592abbb75,0xbbc79794599b19274850492394004087cbf89710,333000000000000000,3861545
10213,0x80b756cde1c67ae254221e0f3db3838b23e65db6,0xbbc79794599b19274850492394004087cbf89710,5000000000000000000,3861545
10214,0x6ddb57528fc3906b2bc904c48b7364c3fc4d32c3,0xbbc79794599b19274850492394004087cbf89710,3000000000000000000,3861545
10215,0x0818b6c74c5756e0a118119c99a54ab8c3a8acf1,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861546
10216,0x71714d31d8e16da4e3f7541935cc660567dc973f,0xbbc79794599b19274850492394004087cbf89710,7258142350000000000,3861546
10217,0x3dd8fee08b02c7436f6079d26e0f8ffad4f4a7f9,0xbbc79794599b19274850492394004087cbf89710,400000000000000000,3861546
10218,0xadfa47fab043b30cc0393fbe5f12117371e1022b,0xbbc79794599b19274850492394004087cbf89710,290000000000000000,3861546
10219,0x5ffd850ed84be33eda78216b0b88638bac7fff25,0xbbc79794599b19274850492394004087cbf89710,980000000000000000,3861546
10220,0x60a8aabbe831b6f0c01c44c61ec1c99577758998,0xbbc79794599b19274850492394004087cbf89710,1990000000000000000,3861546
10221,0x7ab716bd87b49edcfaede68799cbbf0d86d3a166,0xbbc79794599b19274850492394004087cbf89710,2500000000000000000,3861546
10222,0xe081ed6eafeaf62877ba02a18445859184219116,0xbbc79794599b19274850492394004087cbf89710,906712700000000000,3861546
10223,0xf8c78809816e2ea40a5aa8463b5c7ae6f3875147,0xbbc79794599b19274850492394004087cbf89710,1000000000000000000,3861546
10224,0x2198c2d02418cf3f97abab4ba04fef2096b58058,0xbbc79794599b19274850492394004087cbf89710,25000000000000000000,3861546
10225,0x925d560bd8ab8741b0421d45562d15f67b1717f3,0xbbc79794599b19274850492394004087cbf89710,7000000000000000000,3861546
10226,0xc608c4cd60ba1430a385dbd934eebafebb0bda64,0xbbc79794599b19274850492394004087cbf89710,490000000000000000,3861546
10227,0x759193f77f299047fe72b2177743a9ccf69eb2fe,0xbbc79794599b19274850492394004087cbf89710,60000000000000000000,3861546
10228,0x46b1398aa8e6abdb834cd0bed5513b98a91eb581,0xbbc79794599b19274850492394004087cbf89710,1800000000000000000,3861546
10229,0x775436dde0ba76e4c63de8e217d4c2e232c75f3e,0xbbc79794599b19274850492394004087cbf89710,500000000000000000,3861546
10230,0xa6f29c6d7e3a373ad1e89a995c29277f6940eb43,0xbbc79794599b19274850492394004087cbf89710,10000000000000000000,3861546
10231,0x05f138f70934bfbd1cdafbf7518b99a6b7261bf9,0xbbc79794599b19274850492394004087cbf89710,10120000000000000000,3861546
10232,0x09c258891167999751039ea51737d4158345b8f9,0xbbc79794599b19274850492394004087cbf89710,181438069378536808,3861546
10233,0x02be33a15a1d172aa8c3986bc22b2585748f1aed,0xbbc79794599b19274850492394004087cbf89710,2000000000000000000,3861546
10234,0xce621a6cccb10edbcbb0868296887afb01fa8b86,0xbbc79794599b19274850492394004087cbf89710,4000000000000000000,3861546
10235,0xbacadc95ebc7e6eecc634eef3bbb2f37aa787591,0xbbc79794599b19274850492394004087cbf89710,6889000000000000000,3861546
